state,distnum,distid,party,partname,yearel,origvote,totvote,highestvote,sechighestvote,uniqid,officeexp
13,10,56,100,D,1960,82534.0,129181.0,82534.0,30243.0,15318,5
13,10,56,200,R,1960,30243.0,129181.0,82534.0,30243.0,25634,0
13,10,56,100,D,1962,79044.0,111426.0,79044.0,21210.0,5731,8
13,10,56,200,R,1962,21210.0,111426.0,79044.0,21210.0,3266,0
13,10,56,100,D,1964,108483.0,135882.0,108483.0,16941.0,5731,9
13,10,56,200,R,1964,16941.0,135882.0,108483.0,16941.0,12993,0
13,10,56,100,D,1966,66161.0,93141.0,66161.0,16702.0,5731,10
13,10,56,200,R,1966,16702.0,93141.0,66161.0,16702.0,24075,0
13,10,56,100,D,1968,91151.0,151173.0,91151.0,30253.0,5731,11
13,10,56,200,R,1968,30253.0,151173.0,91151.0,30253.0,17866,0
13,10,56,100,D,1970,67957.0,107336.0,67957.0,20002.0,5731,12
13,10,56,200,R,1970,20002.0,107336.0,67957.0,20002.0,21030,0
13,10,56,200,R,1972,58575.0,138597.0,58575.0,8397.0,3338,2
13,10,56,100,D,1974,49204.0,91422.0,49204.0,10250.0,3338,3
13,10,56,100,D,1976,69019.0,115962.0,69019.0,5868.0,3338,4
13,10,56,100,D,1978,51682.0,82061.0,51682.0,4082.0,3338,5
13,10,56,100,D,1980,57804.0,100918.0,57804.0,3942.0,3338,6
13,10,56,100,D,1982,85782.0,113451.0,85782.0,17435.0,25719,1
13,10,56,200,R,1982,17435.0,113451.0,85782.0,17435.0,17806,0
13,10,56,100,D,1984,110308.0,159992.0,110308.0,36876.0,25719,2
13,10,56,200,R,1984,36876.0,159992.0,110308.0,36876.0,10263,0
13,10,56,100,D,1986,71997.0,81790.0,71997.0,5472.0,25719,3
13,10,56,100,D,1988,102727.0,136488.0,102727.0,24313.0,25719,4
13,10,56,200,R,1988,24313.0,136488.0,102727.0,24313.0,22376,0
13,10,56,100,D,1990,58673.0,76431.0,58673.0,9199.0,25719,5
13,10,56,200,R,1990,9199.0,76431.0,58673.0,9199.0,15684,0
13,10,56,100,D,1992,93801.0,101824.0,93801.0,4315.0,28688,5
13,10,56,100,D,1994,74264.0,86510.0,74264.0,7995.0,28688,6
13,10,56,200,R,1994,7995.0,86510.0,74264.0,7995.0,21573,0
13,10,56,100,D,1996,97125.0,109442.0,97125.0,6827.0,28688,7
13,10,56,200,R,1996,6827.0,109442.0,97125.0,6827.0,26897,0
13,10,56,100,D,1998,81368.0,90501.0,81368.0,5577.0,28688,8
13,10,56,200,R,1998,5577.0,90501.0,81368.0,5577.0,4551,0
13,11,57,100,D,1946,40977.0,114368.0,45279.0,40977.0,12944,0
13,11,57,200,R,1946,45279.0,114368.0,45279.0,40977.0,18786,0
13,11,57,100,D,1948,64143.0,136603.0,64143.0,41289.0,12944,1
13,11,57,200,R,1948,41289.0,136603.0,64143.0,41289.0,18786,0
13,11,57,100,D,1950,52410.0,107388.0,52410.0,31558.0,12944,2
13,11,57,200,R,1950,31558.0,107388.0,52410.0,31558.0,18786,0
13,11,57,100,D,1952,96987.0,172188.0,96987.0,37244.0,5731,3
13,11,57,200,R,1952,37244.0,172188.0,96987.0,37244.0,8422,0
13,11,57,100,D,1954,84671.0,124240.0,84671.0,20452.0,5731,4
13,11,57,200,R,1954,20452.0,124240.0,84671.0,20452.0,8422,0
13,11,57,100,D,1956,111245.0,169159.0,111245.0,37651.0,5731,5
13,11,57,200,R,1956,37651.0,169159.0,111245.0,37651.0,8422,0
13,11,57,100,D,1958,85589.0,129045.0,85589.0,24034.0,5731,6
13,11,57,200,R,1958,24034.0,129045.0,85589.0,24034.0,4604,0
13,11,57,100,D,1960,113679.0,170775.0,113679.0,31378.0,5731,7
13,11,57,200,R,1960,31378.0,170775.0,113679.0,31378.0,3266,0
13,11,57,100,D,1962,53850.0,83926.0,53850.0,23844.0,15452,8
13,11,57,200,R,1962,23844.0,83926.0,53850.0,23844.0,2509,0
13,11,57,100,D,1964,69556.0,95234.0,69556.0,17732.0,15452,9
13,11,57,200,R,1964,17732.0,95234.0,69556.0,17732.0,24617,0
13,11,57,100,D,1966,39386.0,55760.0,39386.0,12200.0,4180,0
13,11,57,200,R,1966,12200.0,55760.0,39386.0,12200.0,9640,0
13,11,57,100,D,1968,40460.0,58076.0,40460.0,10708.0,4180,1
13,11,57,200,R,1968,10708.0,58076.0,40460.0,10708.0,13869,0
13,11,57,100,D,1970,60919.0,77537.0,60919.0,9462.0,4180,2
13,11,57,100,D,1972,87869.0,137546.0,87869.0,33937.0,4180,3
13,11,57,200,R,1972,33937.0,137546.0,87869.0,33937.0,27026,0
13,11,57,100,D,1974,62388.0,86351.0,62388.0,12297.0,25565,3
13,11,57,200,R,1974,12297.0,86351.0,62388.0,12297.0,7954,0
13,11,57,100,D,1976,84770.0,114458.0,84770.0,19203.0,25565,4
13,11,57,200,R,1976,19203.0,114458.0,84770.0,19203.0,7146,0
13,11,57,100,D,1978,55880.0,75203.0,55880.0,11987.0,25565,5
13,11,57,200,R,1978,11987.0,75203.0,55880.0,11987.0,13989,0
13,11,57,100,D,1980,69922.0,98222.0,69922.0,19128.0,26207,1
13,11,57,200,R,1980,19128.0,98222.0,69922.0,19128.0,5443,0
13,11,57,100,D,1982,39357.0,47010.0,39357.0,4449.0,28688,0
13,11,57,200,R,1982,4449.0,47010.0,39357.0,4449.0,26781,0
13,11,57,100,D,1984,77169.0,95064.0,77169.0,12494.0,28688,1
13,11,57,200,R,1984,12494.0,95064.0,77169.0,12494.0,13061,0
13,11,57,100,D,1986,36199.0,46616.0,36199.0,4053.0,28688,2
13,11,57,200,R,1986,4053.0,46616.0,36199.0,4053.0,13061,0
13,11,57,100,D,1988,70973.0,83158.0,70973.0,7418.0,28688,3
13,11,57,200,R,1988,7418.0,83158.0,70973.0,7418.0,14099,0
13,11,57,100,D,1990,34711.0,39056.0,34711.0,1676.0,28688,4
13,11,57,200,R,1990,1676.0,39056.0,34711.0,1676.0,14682,0
13,11,57,100,D,1992,76724.0,85494.0,76724.0,4287.0,21441,5
13,11,57,100,D,1994,59850.0,69700.0,59850.0,6311.0,21441,6
13,11,57,200,R,1994,6311.0,69700.0,59850.0,6311.0,22378,0
13,11,57,100,D,1996,87559.0,97771.0,87559.0,5369.0,21441,7
13,11,57,200,R,1996,5369.0,97771.0,87559.0,5369.0,12818,0
13,11,57,100,D,1998,73674.0,84201.0,73674.0,5718.0,21441,8
13,11,57,200,R,1998,5718.0,84201.0,73674.0,5718.0,11700,0
13,12,58,100,D,1946,36399.0,67451.0,36399.0,23785.0,23999,0
13,12,58,200,R,1946,23785.0,67451.0,36399.0,23785.0,17152,0
13,12,58,100,D,1948,51837.0,91050.0,51837.0,29061.0,23999,1
13,12,58,200,R,1948,29061.0,91050.0,51837.0,29061.0,19324,0
13,12,58,100,D,1950,38448.0,68820.0,38448.0,22796.0,23999,2
13,12,58,200,R,1950,22796.0,68820.0,38448.0,22796.0,22015,0
13,12,58,100,D,1952,56538.0,144076.0,75895.0,56538.0,21388,3
13,12,58,200,R,1952,75895.0,144076.0,75895.0,56538.0,8444,0
13,12,58,100,D,1954,41094.0,96375.0,49449.0,41094.0,21388,3
13,12,58,200,R,1954,49449.0,96375.0,49449.0,41094.0,8444,1
13,12,58,100,D,1956,49383.0,132172.0,76137.0,49383.0,21388,3
13,12,58,200,R,1956,76137.0,132172.0,76137.0,49383.0,8444,2
13,12,58,100,D,1958,39275.0,98458.0,51861.0,39275.0,7155,0
13,12,58,200,R,1958,51861.0,98458.0,51861.0,39275.0,8444,3
13,12,58,100,D,1960,57285.0,130895.0,64899.0,57285.0,5426,0
13,12,58,200,R,1960,64899.0,130895.0,64899.0,57285.0,8444,4
13,12,58,100,D,1962,92323.0,151867.0,92323.0,45492.0,15318,6
13,12,58,200,R,1962,45492.0,151867.0,92323.0,45492.0,11254,0
13,12,58,100,D,1964,126848.0,173307.0,126848.0,31737.0,15318,7
13,12,58,200,R,1964,31737.0,173307.0,126848.0,31737.0,6353,0
13,12,58,100,D,1966,75480.0,120603.0,75480.0,29390.0,15272,0
13,12,58,200,R,1966,29390.0,120603.0,75480.0,29390.0,29510,0
13,12,58,100,D,1968,34885.0,52433.0,34885.0,8923.0,5935,0
13,12,58,200,R,1968,8923.0,52433.0,34885.0,8923.0,9502,0
13,12,58,100,D,1970,27741.0,38520.0,27741.0,5816.0,5935,1
13,12,58,200,R,1970,5816.0,38520.0,27741.0,5816.0,6405,0
13,12,58,100,D,1972,52482.0,65747.0,52482.0,6373.0,5935,2
13,12,58,200,R,1972,6373.0,65747.0,52482.0,6373.0,6405,0
13,12,58,100,D,1974,24215.0,32979.0,24215.0,4577.0,5935,3
13,12,58,200,R,1974,4577.0,32979.0,24215.0,4577.0,29269,0
13,12,58,100,D,1976,41297.0,49632.0,41297.0,5336.0,5935,4
13,12,58,200,R,1976,5336.0,49632.0,41297.0,5336.0,19887,0
13,12,58,100,D,1978,21406.0,29277.0,21406.0,3580.0,5935,5
13,12,58,200,R,1978,3580.0,29277.0,21406.0,3580.0,11039,0
13,12,58,100,D,1980,34611.0,40689.0,34611.0,3372.0,5935,6
13,12,58,200,R,1980,3372.0,40689.0,34611.0,3372.0,11039,0
13,12,58,100,D,1982,42401.0,49259.0,42401.0,3215.0,21441,0
13,12,58,200,R,1982,3215.0,49259.0,42401.0,3215.0,15124,0
13,12,58,100,D,1984,78364.0,90656.0,78364.0,7053.0,21441,1
13,12,58,200,R,1984,7053.0,90656.0,78364.0,7053.0,5710,0
13,12,58,100,D,1986,37695.0,46058.0,37695.0,2752.0,21441,2
13,12,58,200,R,1986,2752.0,46058.0,37695.0,2752.0,2224,0
13,12,58,100,D,1988,69063.0,79886.0,69063.0,4652.0,21441,3
13,12,58,200,R,1988,4652.0,79886.0,69063.0,4652.0,2224,0
13,12,58,100,D,1990,39103.0,42750.0,39103.0,1159.0,21441,4
13,12,58,100,D,1992,55926.0,73067.0,55926.0,12288.0,29112,0
13,12,58,200,R,1992,12288.0,73067.0,55926.0,12288.0,8029,0
13,12,58,100,D,1994,37322.0,43265.0,37322.0,2747.0,29112,1
13,12,58,100,D,1996,58947.0,73174.0,58947.0,7824.0,29112,2
13,12,58,200,R,1996,7824.0,73174.0,58947.0,7824.0,22484,0
13,12,58,100,D,1998,53269.0,63706.0,53269.0,7405.0,29123,0
13,12,58,200,R,1998,7405.0,63706.0,53269.0,7405.0,17804,0
13,13,59,100,D,1946,37311.0,96080.0,44674.0,37311.0,21388,0
13,13,59,200,R,1946,44674.0,96080.0,44674.0,37311.0,29705,0
13,13,59,100,D,1948,57997.0,125269.0,57997.0,44718.0,21388,1
13,13,59,200,R,1948,44718.0,125269.0,57997.0,44718.0,9875,0
13,13,59,100,D,1950,44976.0,96584.0,44976.0,35418.0,21388,2
13,13,59,200,R,1950,35418.0,96584.0,44976.0,35418.0,21102,0
13,13,59,100,D,1952,87691.0,164175.0,87691.0,45664.0,20164,2
13,13,59,200,R,1952,45664.0,164175.0,87691.0,45664.0,16287,0
13,13,59,100,D,1954,74634.0,114036.0,74634.0,21881.0,20164,3
13,13,59,200,R,1954,21881.0,114036.0,74634.0,21881.0,19944,0
13,13,59,100,D,1956,93958.0,155240.0,93958.0,44771.0,20164,4
13,13,59,200,R,1956,44771.0,155240.0,93958.0,44771.0,19944,0
13,13,59,100,D,1958,72474.0,116107.0,72474.0,27701.0,20164,5
13,13,59,200,R,1958,27701.0,116107.0,72474.0,27701.0,26335,0
13,13,59,100,D,1960,96329.0,155276.0,96329.0,38189.0,20164,6
13,13,59,200,R,1960,38189.0,155276.0,96329.0,38189.0,7826,0
13,13,59,100,D,1962,101373.0,156518.0,101373.0,39765.0,20164,7
13,13,59,200,R,1962,39765.0,156518.0,101373.0,39765.0,24202,0
13,13,59,100,D,1964,129414.0,187371.0,129414.0,34809.0,20164,8
13,13,59,200,R,1964,34809.0,187371.0,129414.0,34809.0,12994,0
13,13,59,100,D,1966,95511.0,154281.0,95511.0,28750.0,20164,9
13,13,59,200,R,1966,28750.0,154281.0,95511.0,28750.0,11585,0
13,13,59,100,D,1968,107960.0,158355.0,107960.0,25499.0,22301,0
13,13,59,200,R,1968,25499.0,158355.0,107960.0,25499.0,27519,0
13,13,59,100,D,1970,102247.0,132722.0,102247.0,20550.0,22301,1
13,13,59,200,R,1970,20550.0,132722.0,102247.0,20550.0,18784,0
13,13,59,100,D,1972,113294.0,173847.0,113294.0,44293.0,22301,2
13,13,59,200,R,1972,44293.0,173847.0,113294.0,44293.0,17770,0
13,13,59,100,D,1974,80828.0,111237.0,80828.0,14838.0,27018,0
13,13,59,200,R,1974,14838.0,111237.0,80828.0,14838.0,8239,0
13,13,59,100,D,1976,102662.0,132224.0,102662.0,17631.0,27018,1
13,13,59,200,R,1976,17631.0,132224.0,102662.0,17631.0,8239,0
13,13,59,100,D,1978,64514.0,84839.0,64514.0,12524.0,27018,2
13,13,59,200,R,1978,12524.0,84839.0,64514.0,12524.0,5402,0
13,13,59,100,D,1980,77704.0,103156.0,77704.0,16813.0,27018,3
13,13,59,200,R,1980,16813.0,103156.0,77704.0,16813.0,7832,0
13,13,59,100,D,1982,65390.0,85130.0,65390.0,13392.0,27018,4
13,13,59,200,R,1982,13392.0,85130.0,65390.0,13392.0,20404,0
13,13,59,100,D,1984,78455.0,125347.0,78455.0,37408.0,27018,5
13,13,59,200,R,1984,37408.0,125347.0,78455.0,37408.0,16799,0
13,13,59,100,D,1986,57704.0,74136.0,57704.0,10941.0,27018,6
13,13,59,200,R,1986,10941.0,74136.0,57704.0,10941.0,20404,0
13,13,59,100,D,1988,77988.0,108841.0,77988.0,23926.0,27018,7
13,13,59,200,R,1988,23926.0,108841.0,77988.0,23926.0,7215,0
13,13,59,100,D,1990,45412.0,59003.0,45412.0,7954.0,27018,8
13,13,59,200,R,1990,7954.0,59003.0,45412.0,7954.0,22900,0
13,13,59,100,D,1992,68738.0,192248.0,92144.0,68738.0,1574,0
13,13,59,200,R,1992,92144.0,192248.0,92144.0,68738.0,19670,1
13,13,59,100,D,1994,32060.0,135083.0,83509.0,32060.0,5056,0
13,13,59,200,R,1994,83509.0,135083.0,83509.0,32060.0,19670,2
13,13,59,100,D,1996,51448.0,153769.0,74836.0,51448.0,5056,0
13,13,59,200,R,1996,74836.0,153769.0,74836.0,51448.0,19670,3
13,13,59,100,D,1998,39153.0,117550.0,60550.0,39153.0,22601,0
13,13,59,200,R,1998,60550.0,117550.0,60550.0,39153.0,10217,0
13,14,60,100,D,1946,44254.0,105786.0,44254.0,26450.0,23074,0
13,14,60,200,R,1946,26450.0,105786.0,44254.0,26450.0,28294,0
13,14,60,100,D,1948,64752.0,133178.0,64752.0,29502.0,20164,0
13,14,60,100,D,1950,57074.0,106229.0,57074.0,21350.0,20164,1
13,14,60,200,R,1950,21350.0,106229.0,57074.0,21350.0,16287,0
13,14,60,100,D,1952,73942.0,135386.0,73942.0,45004.0,23999,3
13,14,60,200,R,1952,45004.0,135386.0,73942.0,45004.0,16604,0
13,14,60,100,D,1954,53743.0,84617.0,53743.0,21598.0,23999,4
13,14,60,200,R,1954,21598.0,84617.0,53743.0,21598.0,17731,0
13,14,60,100,D,1956,68874.0,121049.0,68874.0,43343.0,23999,5
13,14,60,200,R,1956,43343.0,121049.0,68874.0,43343.0,16604,0
13,14,60,100,D,1958,52933.0,86022.0,52933.0,25319.0,23999,6
13,14,60,200,R,1958,25319.0,86022.0,52933.0,25319.0,7333,0
13,14,60,100,D,1960,69956.0,114741.0,69956.0,33769.0,23999,7
13,14,60,200,R,1960,33769.0,114741.0,69956.0,33769.0,6353,0
13,14,60,100,D,1962,50419.0,76585.0,50419.0,22287.0,23999,8
13,14,60,200,R,1962,22287.0,76585.0,50419.0,22287.0,20404,0
13,14,60,100,D,1964,64760.0,88026.0,64760.0,19861.0,23999,9
13,14,60,200,R,1964,19861.0,88026.0,64760.0,19861.0,28556,0
13,14,60,100,D,1966,40039.0,56624.0,40039.0,13482.0,23999,10
13,14,60,200,R,1966,13482.0,56624.0,40039.0,13482.0,20404,0
13,14,60,100,D,1968,38844.0,65967.0,38844.0,18396.0,23999,11
13,14,60,200,R,1968,18396.0,65967.0,38844.0,18396.0,28556,0
13,14,60,100,D,1970,31586.0,57260.0,31586.0,11543.0,23999,12
13,14,60,200,R,1970,11543.0,57260.0,31586.0,11543.0,14323,0
13,14,60,100,D,1972,39527.0,84462.0,39527.0,23732.0,23999,13
13,14,60,200,R,1972,14813.0,84462.0,39527.0,23732.0,29269,0
13,14,60,100,D,1974,33195.0,46551.0,33195.0,6186.0,23483,0
13,14,60,200,R,1974,5360.0,46551.0,33195.0,6186.0,5405,0
13,14,60,100,D,1976,51934.0,65591.0,51934.0,7507.0,23483,1
13,14,60,200,R,1976,7507.0,65591.0,51934.0,7507.0,10755,0
13,14,60,100,D,1978,29040.0,40745.0,29040.0,7516.0,23483,2
13,14,60,200,R,1978,7516.0,40745.0,29040.0,7516.0,4163,0
13,14,60,100,D,1980,42929.0,59162.0,42929.0,7154.0,23483,3
13,14,60,200,R,1980,7154.0,59162.0,42929.0,7154.0,17213,0
13,14,60,200,R,1982,52601.0,120630.0,52601.0,1276.0,19689,1
13,14,60,100,D,1984,49776.0,166817.0,98148.0,49776.0,26129,0
13,14,60,200,R,1984,98148.0,166817.0,98148.0,49776.0,19689,2
13,14,60,100,D,1986,27950.0,93972.0,53861.0,27950.0,29426,0
13,14,60,200,R,1986,53861.0,93972.0,53861.0,27950.0,19689,3
13,14,60,100,D,1988,56088.0,156682.0,81211.0,56088.0,20891,0
13,14,60,200,R,1988,81211.0,156682.0,81211.0,56088.0,19689,4
13,14,60,100,D,1990,32738.0,97611.0,44271.0,32738.0,22298,0
13,14,60,200,R,1990,44271.0,97611.0,44271.0,32738.0,19670,0
13,14,60,100,D,1992,97059.0,201837.0,97059.0,92034.0,17666,0
13,14,60,200,R,1992,92034.0,201837.0,97059.0,92034.0,11675,6
13,14,60,100,D,1994,96795.0,153322.0,96795.0,50290.0,17666,1
13,14,60,200,R,1994,50290.0,153322.0,96795.0,50290.0,19263,0
13,14,60,100,D,1996,122504.0,179737.0,122504.0,42641.0,17666,2
13,14,60,200,R,1996,42641.0,179737.0,122504.0,42641.0,17032,0
13,14,60,100,D,1998,104351.0,143530.0,104351.0,32458.0,17666,3
13,14,60,200,R,1998,32458.0,143530.0,104351.0,32458.0,16105,0
13,15,61,100,D,1946,41083.0,99802.0,41083.0,21094.0,5731,0
13,15,61,200,R,1946,21094.0,99802.0,41083.0,21094.0,16230,0
13,15,61,100,D,1948,66220.0,116531.0,66220.0,21703.0,5731,1
13,15,61,200,R,1948,21703.0,116531.0,66220.0,21703.0,8422,0
13,15,61,100,D,1950,54474.0,99456.0,54474.0,17144.0,5731,2
13,15,61,200,R,1950,17144.0,99456.0,54474.0,17144.0,12980,0
13,15,61,100,D,1952,64848.0,167446.0,97023.0,64848.0,20256,2
13,15,61,200,R,1952,97023.0,167446.0,97023.0,64848.0,23054,0
13,15,61,100,D,1954,49345.0,108609.0,56020.0,49345.0,9909,0
13,15,61,200,R,1954,56020.0,108609.0,56020.0,49345.0,23054,1
13,15,61,100,D,1956,56517.0,159844.0,98093.0,56517.0,8114,0
13,15,61,200,R,1956,98093.0,159844.0,98093.0,56517.0,23054,2
13,15,61,100,D,1958,54657.0,123669.0,64508.0,54657.0,9909,0
13,15,61,200,R,1958,64508.0,123669.0,64508.0,54657.0,23054,3
13,15,61,100,D,1960,77812.0,164856.0,80218.0,77812.0,20256,2
13,15,61,200,R,1960,80218.0,164856.0,80218.0,77812.0,23054,4
13,15,61,100,D,1962,51095.0,110821.0,55219.0,51095.0,5426,1
13,15,61,200,R,1962,55219.0,110821.0,55219.0,51095.0,8444,4
13,15,61,100,D,1964,62761.0,124193.0,62761.0,53689.0,5426,2
13,15,61,200,R,1964,53689.0,124193.0,62761.0,53689.0,17754,0
13,15,61,100,D,1966,49705.0,93100.0,49705.0,31677.0,5426,3
13,15,61,200,R,1966,31677.0,93100.0,49705.0,31677.0,24463,0
13,15,61,100,D,1968,59707.0,103695.0,59707.0,31802.0,5426,4
13,15,61,200,R,1968,31802.0,103695.0,59707.0,31802.0,27176,0
13,15,61,100,D,1970,50767.0,78511.0,50767.0,17931.0,5426,5
13,15,61,200,R,1970,17931.0,78511.0,50767.0,17931.0,27176,0
13,15,61,100,D,1972,77019.0,147629.0,77019.0,63446.0,5426,6
13,15,61,200,R,1972,63446.0,147629.0,77019.0,63446.0,10697,0
13,15,61,200,R,1974,34814.0,91922.0,34814.0,3375.0,5347,0
13,15,61,200,R,1976,33641.0,109487.0,33641.0,6604.0,7292,0
13,15,61,200,R,1980,37709.0,98976.0,37709.0,2825.0,2181,0
13,15,61,100,D,1982,48200.0,123698.0,62273.0,48200.0,16237,0
13,15,61,200,R,1982,62273.0,123698.0,62273.0,48200.0,11675,1
13,15,61,100,D,1984,78575.0,192048.0,102317.0,78575.0,27461,0
13,15,61,200,R,1984,102317.0,192048.0,102317.0,78575.0,11675,2
13,15,61,100,D,1986,38436.0,100361.0,54949.0,38436.0,13357,0
13,15,61,200,R,1986,54949.0,100361.0,54949.0,38436.0,11675,3
13,15,61,100,D,1988,64425.0,175483.0,100701.0,64425.0,8506,0
13,15,61,200,R,1988,100701.0,175483.0,100701.0,64425.0,11675,4
13,15,61,100,D,1990,30519.0,90037.0,48505.0,30519.0,23291,0
13,15,61,200,R,1990,48505.0,90037.0,48505.0,30519.0,11675,5
13,15,61,100,D,1992,101229.0,110693.0,101229.0,3425.0,22971,11
13,15,61,100,D,1994,74566.0,80642.0,74566.0,2013.0,22971,12
13,15,61,100,D,1996,108680.0,124734.0,108680.0,5951.0,22971,13
13,15,61,200,R,1996,5951.0,124734.0,108680.0,5951.0,1463,0
13,15,61,100,D,1998,88271.0,97139.0,88271.0,5633.0,22971,14
13,15,61,200,R,1998,5633.0,97139.0,88271.0,5633.0,7206,0
13,16,62,100,D,1946,25771.0,81341.0,49187.0,25771.0,4972,0
13,16,62,200,R,1946,49187.0,81341.0,49187.0,25771.0,4721,0
13,16,62,100,D,1948,48420.0,103799.0,48420.0,45623.0,20256,0
13,16,62,200,R,1948,45623.0,103799.0,48420.0,45623.0,21747,0
13,16,62,100,D,1950,39147.0,84219.0,39147.0,37363.0,20256,1
13,16,62,200,R,1950,37363.0,84219.0,39147.0,37363.0,18392,0
13,16,62,100,D,1952,72562.0,98171.0,72562.0,15937.0,22477,3
13,16,62,200,R,1952,15937.0,98171.0,72562.0,15937.0,2485,0
13,16,62,100,D,1954,43545.0,56150.0,43545.0,8904.0,22477,4
13,16,62,200,R,1954,8904.0,56150.0,43545.0,8904.0,5001,0
13,16,62,100,D,1956,59339.0,85100.0,59339.0,16960.0,22477,5
13,16,62,200,R,1956,16960.0,85100.0,59339.0,16960.0,2355,0
13,16,62,100,D,1958,43100.0,62088.0,43100.0,5705.0,22477,6
13,16,62,100,D,1960,59957.0,83756.0,59957.0,14706.0,22477,7
13,16,62,200,R,1960,14706.0,83756.0,59957.0,14706.0,2355,0
13,16,62,100,D,1962,57666.0,121530.0,57666.0,55821.0,20256,2
13,16,62,200,R,1962,55821.0,121530.0,57666.0,55821.0,6601,0
13,16,62,100,D,1964,84411.0,145676.0,84411.0,49309.0,20256,3
13,16,62,200,R,1964,49309.0,145676.0,84411.0,49309.0,26861,0
13,16,62,100,D,1966,65748.0,125235.0,65748.0,33513.0,20256,4
13,16,62,200,R,1966,33513.0,125235.0,65748.0,33513.0,3425,0
13,16,62,100,D,1968,73253.0,150262.0,73253.0,49969.0,20256,5
13,16,62,200,R,1968,49969.0,150262.0,73253.0,49969.0,3425,0
13,16,62,100,D,1970,67980.0,138565.0,67980.0,40815.0,20256,6
13,16,62,200,R,1970,40815.0,138565.0,67980.0,40815.0,26861,0
13,16,62,100,D,1972,96984.0,151486.0,96984.0,33828.0,13650,0
13,16,62,200,R,1972,33828.0,151486.0,96984.0,33828.0,17422,0
13,16,62,100,D,1974,65790.0,93816.0,65790.0,13400.0,13650,1
13,16,62,200,R,1974,13400.0,93816.0,65790.0,13400.0,10936,0
13,16,62,100,D,1976,86992.0,113418.0,86992.0,15094.0,13650,2
13,16,62,200,R,1976,15094.0,113418.0,86992.0,15094.0,21852,0
13,16,62,100,D,1978,52855.0,72890.0,52855.0,9033.0,13650,3
13,16,62,200,R,1978,9033.0,72890.0,52855.0,9033.0,21871,0
13,16,62,100,D,1980,64536.0,86926.0,64536.0,13860.0,25719,0
13,16,62,200,R,1980,13860.0,86926.0,64536.0,13860.0,26390,0
13,16,62,100,D,1982,58134.0,78605.0,58134.0,1261.0,22971,6
13,16,62,100,D,1984,104337.0,121398.0,104337.0,2541.0,22971,7
13,16,62,100,D,1986,52521.0,63545.0,52521.0,1288.0,22971,8
13,16,62,100,D,1988,95227.0,110850.0,95227.0,1779.0,22971,9
13,16,62,100,D,1990,50421.0,57474.0,50421.0,1592.0,22971,10
13,16,62,100,D,1992,80927.0,93197.0,80927.0,6741.0,25977,1
13,16,62,200,R,1992,6741.0,93197.0,80927.0,6741.0,29500,0
13,16,62,100,D,1994,57157.0,60829.0,57157.0,2257.0,25977,2
13,16,62,100,D,1996,86971.0,99233.0,86971.0,2878.0,25977,3
13,16,62,200,R,1996,2878.0,99233.0,86971.0,2878.0,28636,0
13,16,62,100,D,1998,65957.0,70580.0,65957.0,2457.0,25977,4
13,16,62,200,R,1998,2457.0,70580.0,65957.0,2457.0,2832,0
13,17,63,100,D,1946,39216.0,114806.0,66063.0,39216.0,27864,0
13,17,63,200,R,1946,66063.0,114806.0,66063.0,39216.0,6860,0
13,17,63,100,D,1948,43690.0,140083.0,74581.0,43690.0,24757,0
13,17,63,200,R,1948,74581.0,140083.0,74581.0,43690.0,6860,1
13,17,63,100,D,1950,34759.0,107241.0,57247.0,34759.0,9182,0
13,17,63,200,R,1950,57247.0,107241.0,57247.0,34759.0,6860,2
13,17,63,100,D,1952,48671.0,148772.0,84821.0,48671.0,11842,0
13,17,63,200,R,1952,84821.0,148772.0,84821.0,48671.0,6860,3
13,17,63,100,D,1954,41255.0,97684.0,48999.0,41255.0,1567,0
13,17,63,200,R,1954,48999.0,97684.0,48999.0,41255.0,6860,4
13,17,63,100,D,1956,57576.0,135270.0,68874.0,57576.0,1567,0
13,17,63,200,R,1956,68874.0,135270.0,68874.0,57576.0,6860,5
13,17,63,100,D,1958,37066.0,101029.0,54459.0,37066.0,1567,0
13,17,63,200,R,1958,54459.0,101029.0,54459.0,37066.0,16954,0
13,17,63,100,D,1960,43905.0,134580.0,81006.0,43905.0,29019,0
13,17,63,200,R,1960,81006.0,134580.0,81006.0,43905.0,16954,1
13,17,63,100,D,1962,37573.0,142752.0,98024.0,37573.0,8828,0
13,17,63,200,R,1962,98024.0,142752.0,98024.0,37573.0,16954,2
13,17,63,100,D,1964,39317.0,189831.0,135807.0,39317.0,10432,0
13,17,63,200,R,1964,135807.0,189831.0,135807.0,39317.0,16954,3
13,17,63,200,R,1966,69492.0,145644.0,69492.0,8818.0,16104,0
13,17,63,100,D,1968,68128.0,163743.0,70086.0,68128.0,15863,0
13,17,63,200,R,1968,70086.0,163743.0,70086.0,68128.0,25998,0
13,17,63,100,D,1970,75992.0,158533.0,75992.0,50647.0,15863,1
13,17,63,200,R,1970,50647.0,158533.0,75992.0,50647.0,27195,0
13,17,63,100,D,1972,92252.0,153064.0,92252.0,44702.0,20256,7
13,17,63,200,R,1972,44702.0,153064.0,92252.0,44702.0,2993,0
13,17,63,100,D,1974,63805.0,110504.0,63805.0,28269.0,20256,8
13,17,63,200,R,1974,28269.0,110504.0,63805.0,28269.0,3425,0
13,17,63,100,D,1976,89126.0,135915.0,89126.0,27734.0,20256,9
